"URL","Filetype","Title","Top keyword","Traffic","Traffic value","Keywords","Top keyword: Volume"
"https://fileinfo.com/extension/psxprj","psxprj","What is a .psxprj file and how do I open it?","photoscape x","0","0","2","100"
"https://fileinfo.com/extension/xnk","xnk","XNK File Extension - FileInfo.com","xnk","0","0","1","50"
"https://fileinfo.com/extension/ns4","ns4","What is an .ns4 file and how do I open it?","ns4","0","0.01","2","250"
"https://fileinfo.com/extension/mul","mul","MUL File Extension","mul","0","0","6","500"
"https://fileinfo.com/extension/fat","fat","FAT File Extension","fat file","0","0","2","90"
"https://fileinfo.com/extension/infopathxml","infopathxml","INFOPATHXML File Extension","what is infopath","0","0.48","7","150"
"https://fileinfo.com/extension/aaxc","aaxc","What is a .aaxc file and how do I open it?","aaxc to mp3","0","","1","30"
"https://fileinfo.com/extension/ktn","ktn","KTN File - What is a .ktn file and how do I open it?","ktn format","0","0","2","30"
"https://fileinfo.com/extension/m4p","m4p","M4P File - What is an .m4p file and how do I open it?","what is.m4p","0","0.01","12","70"
"https://fileinfo.com/extension/s2p","s2p","S2P File - Songs2See Game Song","s2p file","0","0","5","70"
"https://fileinfo.com/extension/ore","ore","ORE File - What is an .ore file and how do I open it?","what is an ore","0","0","2","1600"
"https://fileinfo.com/extension/dob","dob","DOB File - What is a .dob file and how do I open it?","what is a dob","0","0","3","250"
"https://fileinfo.com/extension/anb","anb","ANB File Extension - Analyst's Notebook Chart","i2 chartreader","0","0","5","20"
"https://fileinfo.com/extension/itls","itls","What is an .itls file and how do I open it? - FileInfo.com","itls","0","0","1","60"
"https://fileinfo.com/extension/dwn","dwn","DWN File - What is a .dwn file and how do I open it?","dwn","0","0","1","30"
"https://fileinfo.com/extension/tk3","tk3","TK3 File - What is a .tk3 file and how do I open it?","tk3","0","0","1","40"
"https://fileinfo.com/extension/fpg","fpg","FPG File - What is an .fpg file and how do I open it?","fpg","0","0","1","70"
"https://fileinfo.com/extension/lrg","lrg","How to open an LRG file","what is lrg","0","0","2","100"
"https://fileinfo.com/extension/h5p","h5p","What is an .h5p file and how do I open it?","h5p meaning","0","0","5","100"
"https://fileinfo.com/extension/ibt","ibt","IBT File - What is an .ibt file and how do I open it?","what is ibt","0","0","1","80"
"https://fileinfo.com/extension/skim","skim","SKIM File - What is an .skim file and how do I open it?","skim mac","0","0","5","10"
"https://fileinfo.com/extension/vbproj","vbproj","VBPROJ File - Visual Studio Visual Basic.NET Project","visual basic.net projects","0","","1","50"
"https://fileinfo.com/extension/gly","gly","GLY File - What is a .gly file and how do I open it?","gly","0","0","1","250"
"https://fileinfo.com/extension/csutil","csutil","CSUTIL File Extension","mac utilities folder","0","0","1","150"
"https://fileinfo.com/extension/ta5","ta5","TA5 File - What is a .ta5 file and how do I open it?","taxact online 2015 free edition","0","0","5","20"
"https://fileinfo.com/extension/ph","ph","PH File - What is a .ph file and how do I open it?","iph ph","0","0","1","10"
"https://fileinfo.com/extension/scea","scea","SCEA File Extension","what is scea","0","0","2","40"
"https://fileinfo.com/extension/zmap","zmap","ZMAP File Extension","zmap","0","","1","20"
"https://fileinfo.com/extension/add","add","ADD File - What is an .add file and how do I open it?","how to add file extension","0","0.01","2","20"
"https://fileinfo.com/extension/ded","ded","DED File Extension","what is a ded","0","0","6","70"
"https://fileinfo.com/extension/vssm","vssm","VSSM File Extension","vssm","0","0","1","150"
"https://fileinfo.com/extension/ngd","ngd","NGD File Extension","ngd","0","0","2","80"
"https://fileinfo.com/extension/dtw","dtw","DTW File Extension - Desktop Wallpaper","dtw meaning","0","0","3","50"
"https://fileinfo.com/extension/ezc","ezc","EZC File - What is an .ezc file and how do I open it?","ezc","0","0","1","60"
"https://fileinfo.com/extension/spu","spu","SPU File Extension","what is an spu","0","0","4","20"
"https://fileinfo.com/extension/fkr","fkr","FKR File - What is an .fkr file and how do I open it? - FileInfo.com","fkr","0","0","1","300"
"https://fileinfo.com/extension/fbm","fbm","FBM File Extension - FileInfo.com","fbm","0","0","6","70"
"https://fileinfo.com/extension/rfm","rfm","RFM File - What is an .rfm file and how do I open it?","rfactor modified","0","","1","30"
"https://fileinfo.com/extension/hoi4","hoi4","HOI4 File - What is a .hoi4 file and how do I open it?","hoi4 save location","0","0","3","50"
"https://fileinfo.com/extension/nmea","nmea","NMEA File Extension","what is nmea","0","0","5","20"
"https://fileinfo.com/extension/ac5","ac5","AC5 File Extension","ac5","0","0","1","350"
"https://fileinfo.com/extension/rgf","rgf","RGF File - What is an .rgf file and how do I open it?","rgf meaning","0","0","2","90"
"https://fileinfo.com/extension/xtreme","xtreme","XTREME File - What is an .xtreme file and how do I open it?","winstep_xtreme","0","0","3","90"
"https://fileinfo.com/extension/binka","binka","BINKA File Extension","binka","0","0","1","300"
"https://fileinfo.com/extension/starpak","starpak","STARPAK File Extension","starpak","0","0.5","3","400"
"https://fileinfo.com/extension/escape","escape","ESCAPE File Extension","prison architect save game location","0","0","4","30"
"https://fileinfo.com/extension/qc","qc","QC File - What is a .qc file and how do I open it?","qc acronym","0","0","11","60"
"https://fileinfo.com/extension/cerber2","cerber2","What is a .cerber2 file and how do I open it?","cerber2 decryptor","0","0","1","200"
"https://fileinfo.com/extension/ecd","ecd","ECD File Extension - Encrypted Cryptee Document","ecd","0","0.01","3","6200"
"https://fileinfo.com/extension/xef","xef","How to open a XEF file","xefi extension","0","0","6","50"
"https://fileinfo.com/extension/mp10","mp10","MP10 File Extension","mp10","0","0","2","1100"
"https://fileinfo.com/extension/fcf","fcf","FCF File - What is an .fcf file and how do I open it?","fcf draft","0","","1","10"
"https://fileinfo.com/extension/nop","nop","NOP File - What is a .nop file and how do I open it?","what is nop","0","0","1","150"
"https://fileinfo.com/extension/t01","t01","T01 File Extension - TaxCut 2001 Tax Return","t01","0","0.01","1","60"
"https://fileinfo.com/extension/bkk","bkk","BKK File - What is a .bkk file and how do I open it? - FileInfo.com","format bkk","0","0","2","250"
"https://fileinfo.com/extension/grib","grib","GRIB File - What is a .grib file and how do I open it?","grib","0","0.01","7","900"
"https://fileinfo.com/extension/drawit","drawit","DRAWIT File - What is a .drawit file and how do I open it?","drawit","0","0","1","100"
"https://fileinfo.com/extension/rgss2a","rgss2a","What is an .rgss2a file and how do I open it?","rgss2a","0","0","1","10"
"https://fileinfo.com/extension/nav","nav","NAV File Extension - What is a .nav file and how do I open it?","gmod nav mesh","0","","1","0"
"https://fileinfo.com/extension/ful","ful","FUL File - What is a .ful file and how do I open it?","ful open","0","0","3","150"
"https://fileinfo.com/extension/handlebars","handlebars","HANDLEBARS File Extension","handlebars extension","0","0.12","5","10"
"https://fileinfo.com/extension/nv","nv","NV File - What is an .nv file and how do I open it?","what is nv","0","0","1","10"
"https://fileinfo.com/extension/pni","pni","PNI File - What is a .pni file and how do I open it?","what is a pni","0","","1","30"
"https://fileinfo.com/extension/vmcz","vmcz","What is a .vmcz file and how do I open it?","vmrs file","0","0","4","90"
"https://fileinfo.com/extension/sgt","sgt","SGT File - What is an .sgt file and how do I open it?","sgjs file","0","","2","20"
"https://fileinfo.com/extension/bsg","bsg","BSG File - What is a .bsg file and how do I open it?","what is a bsg","0","0.03","5","30"
"https://fileinfo.com/extension/vft","vft","VFT File - What is a .vft file and how do I open it?","vft","0","0","1","60"
"https://fileinfo.com/extension/icalendar","icalendar","ICALENDAR File Extension","icalendar","0","0","1","150"
"https://fileinfo.com/extension/smbl","smbl","SMBL File Extension","smbl","0","0","1","40"
"https://fileinfo.com/extension/007","7","007 File Extension","what is 007","0","0","2","300"
"https://fileinfo.com/extension/jmcp","jmcp","JMCP File Extension","jmcp","0","0","1","250"
"https://fileinfo.com/extension/bsh","bsh","BSH File Extension - BeanShell Script","bsh","0","0","2","350"
"https://fileinfo.com/extension/gjd","gjd","GJD File - What is a .gjd file and how do I open it?","gjd","0","0","1","300"
"https://fileinfo.com/extension/igp","igp","IGP File - What is an .igp file and how do I open it?","igp computer","0","0","2","20"
"https://fileinfo.com/extension/gf","gf","GF File - What is a .gf file and how do I open it?","what is a gf","0","0","7","250"
"https://fileinfo.com/extension/dcmd","dcmd","What is a .dcmd file and how do I open it?","dcmd","0","0","1","70"
"https://fileinfo.com/extension/d3v","d3v","What is a .d3v file and how do I open it?","d3v","0","0.02","1","50"
"https://fileinfo.com/extension/fbmod","fbmod","What is an .fbmod file and how do I open it?","frosty tool suite","0","","5","150"
"https://fileinfo.com/extension/muse","muse","MUSE File Extension","openmuse","0","0","3","20"
"https://fileinfo.com/extension/ctc","ctc","CTC File - What is a .ctc file and how do I open it?","what is a ctc","0","0","2","10"
"https://fileinfo.com/extension/ny","ny","NY File - What is an .ny file and how do I open it?","nys file extension","0","0","2","20"
"https://fileinfo.com/extension/fdp","fdp","FDP File - What is an .fdp file and how do I open it?","fdp","0","0","1","100"
"https://fileinfo.com/extension/dt0","dt0","DT0 File Extension","dted level 0.download","0","","1","20"
"https://fileinfo.com/extension/mph","mph","MPH File Extension","whats mph","0","0","3","100"
"https://fileinfo.com/extension/svh","svh","SVH File - What is an .svh file and how do I open it?","svh","0","0","1","100"
"https://fileinfo.com/extension/lfp","lfp","LFP File - What is an .lfp file and how do I open it?","what is lfp","0","0","2","60"
"https://fileinfo.com/extension/conn","conn","CONN File - What is a .conn file and how do I open it?","bricklink studio android","0","","1","30"
"https://fileinfo.com/extension/ty","ty","TY File - What is a .ty file and how do I open it?","vlc tivo","0","0","4","20"
"https://fileinfo.com/extension/avifs","avifs","AVIFS File Extension",".avif to gif","0","","1","10"
"https://fileinfo.com/extension/cvsd","cvsd","How to open a CVSD file","cvsd","0","0","1","100"
"https://fileinfo.com/extension/imovieproj","imovieproj","What is an .imovieproj file and how do I open it?","imovie 10 chapter markers","0","0","2","10"
"https://fileinfo.com/extension/mipmaps","mipmaps","MIPMAPS File - What is a .mipmaps file and how do I open it?","what is mipmap","0","0","3","300"
"https://fileinfo.com/extension/mcw","mcw","MCW File - What is an .mcw file and how do I open it?","what is mcw","0","0","8","100"
"https://fileinfo.com/extension/vud","vud","VUD File Extension","vud","0","0","1","100"
"https://fileinfo.com/extension/bo2","bo2","BO2 File - What is a .bo2 file and how do I open it? - FileInfo.com","bo2","0","0","1","60"
"https://fileinfo.com/extension/sew","sew","SEW File - What is a .sew file and how do I open it?","what is sew","0","","1","250"
"https://fileinfo.com/extension/q2q","q2q","Q2Q File Extension - Flexify Photoshop Plug-in","q2q","0","0","1","90"
"https://fileinfo.com/extension/ksf","ksf","KSF File - What is a .ksf file and how do I open it? - FileInfo.com","ksf","0","0","3","70"
"https://fileinfo.com/extension/3dc","3dc","3DC File - What is a .3dc file and how do I open it?","3dc","0","0.55","2","200"
"https://fileinfo.com/extension/vdw","vdw","VDW File - What is a .vdw file and how do I open it?","vdw","0","0.08","1","350"
"https://fileinfo.com/extension/attr","attr","ATTR File Extension - FileInfo.com","attr","0","0","2","40"
"https://fileinfo.com/extension/workspace","workspace","WORKSPACE File Extension","what is workspace","0","0","3","40"
"https://fileinfo.com/extension/zdoc","zdoc","ZDOC File - Zoho Writer Shortcut - FileInfo.com","zdoc","0","0","2","40"
"https://fileinfo.com/extension/dmf","dmf","DMF File - What is a .dmf file and how do I open it?",".dmf file","0","0","4","10"
"https://fileinfo.com/extension/cm5","cm5","CM5 File Extension","cm5","0","0.22","1","90"
"https://fileinfo.com/extension/xep","xep","XEP File Extension","xep","0","0","1","450"
"https://fileinfo.com/extension/ft9","ft9","FT9 File - What is an .ft9 file and how do I open it?","ft9","0","0","1","40"
"https://fileinfo.com/extension/rp9","rp9","RP9 File Extension","rp9","0","0","1","10"
"https://fileinfo.com/extension/tfrd","tfrd","TFRD File Extension","tfrd","0","0","1","40"
"https://fileinfo.com/extension/bfma","bfma","BFMA File - Wii U Game Manual - FileInfo.com","uwizard","0","0","3","60"
"https://fileinfo.com/extension/sw2","sw2","SW2 File Extension","sw2","0","0","1","300"
"https://fileinfo.com/extension/frc","frc","FRC File - What is an .frc file and how do I open it?","what is frc","0","0","1","50"
"https://fileinfo.com/extension/oar","oar","OAR File Extension - OpenSimulator Archive","opensim load oar","0","0","6","60"
"https://fileinfo.com/extension/sv4","sv4","SV4 File Extension - RollerCoaster Tycoon Saved Game","sv4","0","","1","20"
"https://fileinfo.com/extension/vmwarevm","vmwarevm","What is a .vmwarevm file and how do I open it?","vmware import virtual machine","0","0","3","20"
"https://fileinfo.com/extension/ncss","ncss","NCSS File Extension - FileInfo.com","ncss","0","","1","70"
"https://fileinfo.com/extension/shb","shb","SHB File Extension - Windows Document Shortcut","what is shb","0","","2","30"
"https://fileinfo.com/extension/fm3","fm3","FM3 File Extension - FileInfo.com","fm3","0","0","1","90"
"https://fileinfo.com/extension/ppl","ppl","PPL File - What is a .ppl file and how do I open it?","format ppl","0","0.03","10","20"
"https://fileinfo.com/extension/dtl","dtl","DTL File - What is a .dtl file and how do I open it?","what is a dtl","0","0","3","30"
"https://fileinfo.com/extension/jvsg","jvsg","JVSG File Extension","jvsg","0","0","1","100"
"https://fileinfo.com/extension/cre","cre","CRE File - What is a .cre file and how do I open it?","a cre","0","0","3","10"
"https://fileinfo.com/extension/acs3","acs3","ACS3 File Extension - FileInfo.com","skin aimp 3","0","","1","80"
"https://fileinfo.com/extension/pdwr","pdwr","PDWR File - What is a .pdwr file and how do I open it?","pdwr","0","0","3","50"
"https://fileinfo.com/extension/sumo","sumo","SUMO File - What is a .sumo file and how do I open it?","somopaint","0","0","1","10"
"https://fileinfo.com/extension/pm5","pm5","PM5 File Extension - PageMaker 5.0 Document","pm5","0","0","1","90"
"https://fileinfo.com/extension/fpj","fpj","FPJ File - What is an .fpj file and how do I open it?","fpj","0","0","1","100"
"https://fileinfo.com/extension/gbcskin","gbcskin","GBCSKIN File Extension","gba4ios controller","0","","1","0"
"https://fileinfo.com/extension/copf","copf","COPF File - What is a .copf file and how do I open it?","copf","0","0.01","1","250"
"https://fileinfo.com/extension/jsh","jsh","JSH File Extension","jsh","0","0","1","800"
"https://fileinfo.com/extension/roadtrip","roadtrip","ROADTRIP File - What is a .roadtrip file and how do I open it?","what is roadtrip","0","","1","0"
"https://fileinfo.com/extension/mdr","mdr","MDR File - What is an .mdr file and how do I open it?","mdr filing","0","0","3","20"
"https://fileinfo.com/extension/avc","avc","What is an .avc file and how do I open it?","playing avc files","0","0","5","30"
"https://fileinfo.com/extension/dfp","dfp","DFP File Extension","what is a dfp","0","0","3","20"
"https://fileinfo.com/extension/fhf","fhf","FHF File - What is an .fhf file and how do I open it?","fhf","0","0","1","500"
"https://fileinfo.com/extension/skm","skm","SKM File - What is an .skm file and how do I open it?","sketchup unable to read extension archive","0","0","4","40"
"https://fileinfo.com/extension/agp","agp","AGP File Extension","what is an agp","0","0","2","50"
"https://fileinfo.com/extension/psc","psc","PSC File Extension - Papyrus Script","skyrim papyrus script","0","0","6","40"
"https://fileinfo.com/extension/loov","loov","LOOV File Extension","loov","0","","1","10"
"https://fileinfo.com/extension/ppj","ppj","PPJ File - What is a .ppj file and how do I open it?","ppj","0","0","1","900"
"https://fileinfo.com/extension/cl5","cl5","CL5 File - What is a .cl5 file and how do I open it?","cl5","0","0","1","70"
"https://fileinfo.com/extension/nvda-addon","nvda-addon","NVDA-ADDON File Extension","download nvda","0","0","1","40"
"https://fileinfo.com/extension/113","113","113 File - What is a .113 file and how do I open it?","what is a-113","0","","1","0"
"https://fileinfo.com/extension/syw","syw","How to open an SYW file","syw","0","0","1","90"
"https://fileinfo.com/extension/bs2","bs2","BS2 File Extension","bs2","0","0","1","250"
"https://fileinfo.com/extension/fbp","fbp","FBP File Extension - wxFormBuilder Project","what is fbp","0","0.06","2","60"
"https://fileinfo.com/extension/internetconnect","internetconnect","What is an .internetconnect file and how do I open it?","internetconnect","0","0.51","1","20"
"https://fileinfo.com/extension/wgp","wgp","WGP File Extension - FileInfo.com","wgp","0","0","1","100"
"https://fileinfo.com/extension/pu","pu","PU File Extension - What is a .pu file and how do I open it?","pu software","0","","1","0"
"https://fileinfo.com/extension/jpa","jpa","JPA File - What is a .jpa file and how do I open it?","what is a jpa","0","0","2","100"
"https://fileinfo.com/extension/rdvxz","rdvxz","rdvxz - RedVox Infrasound Recorder Audio File","redvox","0","0","3","10"
"https://fileinfo.com/extension/imazingapp","imazingapp","What is an .imazingapp file and how do I open it? - FileInfo.com","imazingapp","0","0","3","30"
"https://fileinfo.com/extension/gld","gld","GLD File Extension","whats a gld","0","0.01","5","70"
"https://fileinfo.com/extension/gr2","gr2","GR2 File Extension","gr2","0","0","1","90"
"https://fileinfo.com/extension/ba6","ba6","BA6 File Extension - FileInfo.com","ba6","0","0","3","350"
"https://fileinfo.com/extension/pbn","pbn","PBN File - What is a .pbn file and how do I open it?","pbn","0","0","4","1000"
"https://fileinfo.com/extension/bgl","bgl","BGL File - What is a .bgl file and how do I open it?","what is bgl","0","0","2","60"
"https://fileinfo.com/extension/coffee","coffee","COFFEE File Extension","what is coffeescript","0","0","4","150"
"https://fileinfo.com/extension/t20","t20","T20 File - H&R Block 2020 Tax Return","open h&r block files","0","0.51","12","20"
"https://fileinfo.com/extension/wut","wut","WUT File - What is a .wut file and how do I open it?","aboodxd","0","","1","20"
"https://fileinfo.com/extension/orv","orv","ORV File - What is an .orv file and how do I open it?","what is orv","0","0","5","250"
"https://fileinfo.com/extension/epv","epv","What is an .epv file and how do I open it?","epv","0","0","1","1100"
"https://fileinfo.com/extension/wmx","wmx","WMX File Extension","wmx","0","0.01","1","700"
"https://fileinfo.com/extension/pd4","pd4","PD4 File - What is a .pd4 file and how do I open it? - FileInfo.com","pd4","0","0","1","20"
"https://fileinfo.com/extension/ibg","ibg","IBG File - What is an .ibg file and how do I open it?","ibg","0","0","1","300"
"https://fileinfo.com/extension/duckload","duckload","What is a .duckload file and how do I open it? - FileInfo.com","duckload","0","0","2","100"
"https://fileinfo.com/extension/ma1","ma1","MA1 File Extension - Monarch Audio","ma1","0","0","1","10"
"https://fileinfo.com/extension/qwq","qwq","What is a .qwq file and how do I open it? - FileInfo.com","qwq","0","0","1","20"
"https://fileinfo.com/extension/rvid","rvid","RVID File Extension","rvid","0","","1","250"
"https://fileinfo.com/extension/hi","hi","HI File Extension - What is a .hi file and how do I open it?","hi files","0","","1","0"
"https://fileinfo.com/extension/skel","skel","SKEL File Extension","what is a skel","0","0","2","100"
"https://fileinfo.com/extension/t17","t17","T17 File - H&R Block 2017 Tax Return","h & r block 2017 tax software","0","0","6","90"
"https://fileinfo.com/extension/hot","hot","HOT File Extension","hot file","0","0.46","5","40"
"https://fileinfo.com/extension/ta8","ta8","TA8 File - What is a .ta8 file and how do I open it?","ta8","0","0","2","40"
"https://fileinfo.com/extension/gtx","gtx","How to open a GTX file","what is a gtx","0","0","3","60"
"https://fileinfo.com/extension/ircam","ircam","IRCAM File - What is an .ircam file and how do I open it?","ircam","0","0","1","30"
"https://fileinfo.com/extension/smmstore","smmstore","SMMSTORE File Extension","smmstore","0","0","1","30"
"https://fileinfo.com/extension/mvx","mvx","MVX File - Multimedia Fusion Movement Extension","mvx","0","0","3","400"
"https://fileinfo.com/extension/dlv","dlv","DLV File - What is a .dlv file and how do I open it? - FileInfo.com","dlv","0","0","1","100"
"https://fileinfo.com/extension/sht","sht","SHT File Extension","sht","0","0","1","60"
"https://fileinfo.com/extension/kwz","kwz","KWZ File - Flipnote Studio 3D Animation","flipnote online","0","0","2","80"
"https://fileinfo.com/extension/zci","zci","ZCI File Extension","zci","0","0","1","200"
"https://fileinfo.com/extension/dump","dump","DUMP File Extension","open dump file mac","0","0.23","15","50"
"https://fileinfo.com/extension/dc3","dc3","DC3 File Extension - DesignCAD 3D ASCII Drawing","dc3 reader","0","","1","20"
"https://fileinfo.com/extension/ab3","ab3","AB3 File Extension","what is ab3","0","","2","20"
"https://fileinfo.com/extension/me2mod","me2mod","ME2MOD File Extension","mass effect 2 coalesced mods","0","0","6","50"
"https://fileinfo.com/extension/lvi","lvi","LVI File - What is an .lvi file and how do I open it? - FileInfo.com","lvi","0","0.02","4","350"
"https://fileinfo.com/extension/wcat","wcat","What is a .wcat file and how do I open it?","wcat","0","0","1","300"
"https://fileinfo.com/extension/ibre","ibre","IBRE File - What is an .ibre file and how do I open it?","ibre","0","0","1","80"
"https://fileinfo.com/extension/rpi","rpi","RPI File - What is an .rpi file and how do I open it?","kega fusion render plugins","0","0","3","40"
"https://fileinfo.com/extension/son","son","SON File - What is a .son file and how do I open it?","format son","0","0","1","150"
"https://fileinfo.com/extension/cawr","cawr","CAWR File Extension","cawr","0","0","1","100"
"https://fileinfo.com/extension/er1","er1","ER1 File Extension - ERWin Entity Relationship Diagram","er1","0","0.03","2","150"
"https://fileinfo.com/extension/t3001","t3001","T3001 File Extension","t3001","0","","1","30"
"https://fileinfo.com/extension/tfmx","tfmx","TFMX File Extension","tfmx","0","","1","60"
"https://fileinfo.com/extension/tig","tig","TIG File - What is a .tig file and how do I open it?","tig calculator","0","0","2","70"
"https://fileinfo.com/extension/libzip","libzip","LIBZIP File - What is a .libzip file and how do I open it?","libzip","0","0","3","100"
"https://fileinfo.com/extension/iwi","iwi","IWI File - What is an .iwi file and how do I open it?","what is iwi","0","","1","80"
"https://fileinfo.com/extension/pfs","pfs","PFS File - What is a .pfs file and how do I open it?","what is a pfs","0","0","3","200"
"https://fileinfo.com/extension/zds","zds","ZDS File Extension","zds","0","0","3","300"
"https://fileinfo.com/extension/sublime-project","sublime-project","SUBLIME-PROJECT File Extension","sublime projects","0","0","3","20"
"https://fileinfo.com/extension/cui","cui","CUI File - What is a .cui file and how do I open it?","what is cui","0","","1","40"
"https://fileinfo.com/extension/gsb","gsb","GSB File - What is a .gsb file and how do I open it?","what is gsb","0","0","2","150"
"https://fileinfo.com/extension/idap","idap","IDAP File - Adobe InDesign Assignment Package","what is idap","0","0","2","50"
"https://fileinfo.com/extension/fti","fti","FTI File - What is an .fti file and how do I open it?","famitracker files","0","0","3","20"
"https://fileinfo.com/extension/dbl","dbl","DBL File - What is a .dbl file and how do I open it?","what is a dbl","0","","1","60"
"https://fileinfo.com/extension/dsnx","dsnx","What is a .dsnx file and how do I open it?","roadeng","0","0","1","30"
"https://fileinfo.com/extension/swav","swav","SWAV File Extension","swav","0","0","1","70"
"https://fileinfo.com/extension/isale","isale","ISALE File Extension","isale","0","0","1","300"
"https://fileinfo.com/extension/wxi","wxi","WXI File Extension","wxi","0","0.05","2","20"
"https://fileinfo.com/extension/ol","ol","OL File - What is an .ol file and how do I open it?","what is ol","0","0","3","100"
"https://fileinfo.com/extension/zdl","zdl","ZDL File - What is a .zdl file and how do I open it?",".zdp file","0","0","9","20"
"https://fileinfo.com/extension/aecap","aecap","AECAP File - After Effects Text Template","how to export lower thirds in after effects","0","","4","30"
"https://fileinfo.com/extension/tix","tix","TIX File - What is a .tix file and how do I open it?","what is tix","0","0","1","30"
"https://fileinfo.com/extension/rpv","rpv","RPV File Extension","what is rpv","0","0","2","150"
"https://fileinfo.com/extension/php4","php4","PHP4 File Extension","php4","0","0","2","20"
"https://fileinfo.com/extension/qpt","qpt","QPT File Extension - QuarkXPress Project Template","qpt","0","0","1","200"
"https://fileinfo.com/extension/sam07","sam07","SAM07 File Extension","sam2007 course com","0","0","1","20"
"https://fileinfo.com/extension/ett","ett","ETT File - What is an .ett file and how do I open it? - FileInfo.com","et file","0","0","5","60"
"https://fileinfo.com/extension/cmz","cmz","CMZ File Extension","$cmz","0","0","2","500"
"https://fileinfo.com/extension/i6","i6","I6 File Extension - FileInfo.com","what is i6","0","0","2","200"
"https://fileinfo.com/extension/unauth","unauth","UNAUTH File - What is a .unauth file and how do I open it?","unauth","0","0.91","1","100"
"https://fileinfo.com/extension/grf","grf","GRF File - What is a .grf file and how do I open it? - FileInfo.com",".grf","0","0.01","6","10"
"https://fileinfo.com/extension/plst","plst","PLST File Extension - SmartMusic Playlist","plst","0","","1","350"
"https://fileinfo.com/extension/ytf","ytf","YTF File - What is a .ytf file and how do I open it?","ytf","0","0","2","250"
"https://fileinfo.com/extension/smpf","smpf","SMPF File Extension - Sprite Monkey Project","smpf","0","0","1","30"
"https://fileinfo.com/extension/fdmdownload","fdmdownload","FDMDOWNLOAD File Extension - FileInfo.com","fdmdownload","0","0","16","0"
"https://fileinfo.com/extension/pnh","pnh","PNH File - What is a .pnh file and how do I open it?","adobe project rome","0","","1","0"
"https://fileinfo.com/extension/xesc","xesc","XESC File - What is a .xesc file and how do I open it?","xsec video","0","","1","200"
"https://fileinfo.com/extension/rxr","rxr","RXR File Extension - RecordXR Recording - FileInfo.com","rxr","0","0","1","30"
"https://fileinfo.com/extension/nw","nw","NW File Extension - Node-Webkit App Package","what is nw exe","0","0","3","30"
"https://fileinfo.com/extension/wpm","wpm","WPM File Extension","what is wpm","0","0","4","400"
"https://fileinfo.com/extension/gh","gh","GH File - What is a .gh file and how do I open it?","gh extension","0","0","5","50"
"https://fileinfo.com/extension/mau","mau","MAU File - What is a .mau file and how do I open it?","what is mau","0","0","3","200"
"https://fileinfo.com/extension/bblm","bblm","BBLM File Extension","bblm","0","0","1","100"
"https://fileinfo.com/extension/storymill","storymill","STORYMILL File Extension","storymill","0","0","1","50"
"https://fileinfo.com/extension/ztd","ztd","ZTD File - What is a .ztd file and how do I open it? - FileInfo.com","ztd","0","0","1","20"
"https://fileinfo.com/extension/pvd","pvd","PVD File Extension","whats pvd","0","0","1","60"
"https://fileinfo.com/extension/hiv","hiv","HIV File - What is a .hiv file and how do I open it?","reg exe command line","0","0","1","20"
"https://fileinfo.com/extension/fenn","fenn","","what is a fenn","0","","1","0"
"https://fileinfo.com/extension/aggr","aggr","AGGR File Extension","aggr","0","0","1","350"
"https://fileinfo.com/extension/hxe","hxe","HXE File Extension","hxe","0","0","1","60"
"https://fileinfo.com/extension/pdfig","pdfig","PDFIG File Extension","pdf index generator","0","0","1","100"
"https://fileinfo.com/extension/uot","uot","UOT File - What is a .uot file and how do I open it? - FileInfo.com","uot","0","0","1","80"
"https://fileinfo.com/extension/igb","igb","IGB File - What is an .igb file and how do I open it? - FileInfo.com","igb","0","0","1","150"
"https://fileinfo.com/extension/ceb","ceb","CEB File Extension","what is ceb","0","0","1","60"
"https://fileinfo.com/extension/d3d","d3d","D3D File Extension","d3d","0","0","1","70"
"https://fileinfo.com/extension/dck","dck","DCK File - What is a .dck file and how do I open it?","resolume file formats","0","0","3","40"
"https://fileinfo.com/extension/svz","svz","SVZ File - What is an .svz file and how do I open it?","svz","0","0","2","50"
"https://fileinfo.com/extension/g3f","g3f","G3F File Extension - Zetafax Fax Image","g3f","0","0","1","30"
"https://fileinfo.com/extension/m64","m64","How to open an M64 file","m64","0","0","1","70"
"https://fileinfo.com/extension/bejeweled2deluxesavedgame","bejeweled2deluxesavedgame","What is a .bejeweled2deluxesavedgame file and ...","popcap bejewelled 2","0","0","8","500"
"https://fileinfo.com/extension/brr","brr","BRR File - What is a .brr file and how do I open it?","brr","0","0","2","350"
"https://fileinfo.com/extension/hpr","hpr","HPR File - What is an .hpr file and how do I open it?","what is hpr","0","0","3","150"
"https://fileinfo.com/extension/px5","px5","PX5 File Extension","px5","0","0","1","200"
"https://fileinfo.com/extension/xry","xry","XRY File - What is an .xry file and how do I open it?","xry","0","0.05","1","80"
"https://fileinfo.com/extension/apex","apex","APEX File - What is an .apex file and how do I open it?","system/apex/com.google.android.permission.apex","0","0","10","20"
"https://fileinfo.com/extension/icma","icma","ICMA File - What is an .icma file and how do I open it?","what is icma","0","0.01","3","150"
"https://fileinfo.com/extension/bca","bca","BCA File - What is a .bca file and how do I open it?","what is a bca","0","0.2","6","150"
"https://fileinfo.com/extension/vga","vga","VGA File - What is a .vga file and how do I open it?","vga format","0","0","5","20"
